ric,year,all,relevant,relevant5%
CVG,1999,1,1,0
CVG,2000,1,1,1
CVG,2001,1,0,0
CVG,2002,1,1,0
CVG,2003,1,1,0
CVG,2004,1,0,0
CVG,2005,0,0,0
CVG,2006,0,0,0
CVG,2007,0,0,0
CVG,2008,1,1,1
CVG,2009,1,1,1
CVG,2010,1,1,1
CVG,2011,1,1,1
CVG,2012,1,0,0
CVG,2013,1,1,1
CVG,2014,1,0,0
CVG,2015,1,0,0
CVG,2016,1,0,0
SNX,1998,0,0,0
SNX,1999,0,0,0
SNX,2000,0,0,0
SNX,2001,0,0,0
SNX,2002,1,1,0
SNX,2003,1,1,0
SNX,2004,1,0,0
SNX,2005,1,1,1
SNX,2006,1,1,0
SNX,2007,1,1,0
SNX,2008,1,1,1
SNX,2009,1,1,0
SNX,2010,0,0,0
SNX,2011,0,0,0
SNX,2012,1,0,0
SNX,2013,1,0,0
SNX,2014,0,0,0
SNX,2015,1,1,0
SNX,2016,1,1,0
INTC.O,1998,1,1,1
INTC.O,1999,1,1,1
INTC.O,2000,1,1,0
INTC.O,2001,1,1,0
INTC.O,2002,1,1,1
INTC.O,2003,1,1,0
INTC.O,2004,1,1,1
INTC.O,2005,1,1,0
INTC.O,2006,1,1,1
INTC.O,2007,1,1,1
INTC.O,2008,1,1,1
INTC.O,2009,1,1,1
INTC.O,2010,1,1,1
INTC.O,2011,1,1,1
INTC.O,2012,1,1,1
INTC.O,2013,1,1,0
INTC.O,2014,1,1,1
INTC.O,2015,1,1,1
INTC.O,2016,1,1,0
SLB,1998,1,1,0
SLB,1999,1,1,1
SLB,2000,1,1,0
SLB,2001,1,1,1
SLB,2002,1,1,1
SLB,2003,1,1,0
SLB,2004,1,1,0
SLB,2005,1,0,0
SLB,2006,1,1,0
SLB,2007,1,1,0
SLB,2008,1,1,0
SLB,2009,1,1,0
SLB,2010,1,1,1
SLB,2011,1,1,1
SLB,2012,1,1,1
SLB,2013,1,1,1
SLB,2014,0,0,0
SLB,2015,0,0,0
SLB,2016,0,0,0
LMT,1998,1,1,0
LMT,1999,1,1,1
LMT,2000,1,1,1
LMT,2001,1,1,1
LMT,2002,1,1,1
LMT,2003,1,1,0
LMT,2004,1,1,1
LMT,2005,1,1,1
LMT,2006,1,1,1
LMT,2007,1,1,1
LMT,2008,1,1,1
LMT,2009,1,1,1
LMT,2010,1,1,1
LMT,2011,1,1,1
LMT,2012,1,1,1
LMT,2013,1,1,1
LMT,2014,1,1,1
LMT,2015,1,1,1
LMT,2016,1,1,1
ABT,1998,1,1,1
ABT,1999,1,1,1
ABT,2000,1,1,1
ABT,2001,1,1,1
ABT,2002,1,1,1
ABT,2003,1,1,1
ABT,2004,1,1,0
ABT,2005,1,1,0
ABT,2006,1,1,1
ABT,2007,1,1,0
ABT,2008,1,1,1
ABT,2009,1,1,0
ABT,2010,1,1,1
ABT,2011,1,1,1
ABT,2012,1,1,1
ABT,2013,1,1,1
ABT,2014,1,1,0
ABT,2015,1,1,0
ABT,2016,1,1,1
GD,1998,1,1,1
GD,1999,1,1,1
GD,2000,1,1,1
GD,2001,1,1,1
GD,2002,1,1,1
GD,2003,1,1,1
GD,2004,1,1,1
GD,2005,1,1,1
GD,2006,1,1,1
GD,2007,1,1,1
GD,2008,1,1,1
GD,2009,1,1,1
GD,2010,1,1,0
GD,2011,1,1,1
GD,2012,1,1,1
GD,2013,1,1,1
GD,2014,1,1,1
GD,2015,1,1,0
GD,2016,1,1,1
CAT,1998,1,1,1
CAT,1999,1,1,0
CAT,2000,1,1,0
CAT,2001,1,1,0
CAT,2002,1,1,1
CAT,2003,1,1,1
CAT,2004,1,1,1
CAT,2005,1,1,1
CAT,2006,1,1,1
CAT,2007,1,1,1
CAT,2008,1,1,1
CAT,2009,1,1,1
CAT,2010,1,1,1
CAT,2011,1,1,1
CAT,2012,1,1,1
CAT,2013,1,1,1
CAT,2014,1,1,1
CAT,2015,1,1,1
CAT,2016,1,1,0
THC,1998,0,0,0
THC,1999,0,0,0
THC,2000,0,0,0
THC,2001,1,1,1
THC,2002,1,1,1
THC,2003,1,1,1
THC,2004,1,1,1
THC,2005,1,1,1
THC,2006,1,1,1
THC,2007,1,1,1
THC,2008,1,1,0
THC,2009,1,1,1
THC,2010,1,1,1
THC,2011,1,1,1
THC,2012,1,0,0
THC,2013,1,0,0
THC,2014,1,1,0
THC,2015,0,0,0
THC,2016,0,0,0
DWDP.K,1998,0,0,0
DWDP.K,1999,0,0,0
DWDP.K,2000,0,0,0
DWDP.K,2001,0,0,0
DWDP.K,2002,0,0,0
DWDP.K,2003,0,0,0
DWDP.K,2004,0,0,0
DWDP.K,2005,0,0,0
DWDP.K,2006,0,0,0
DWDP.K,2007,0,0,0
DWDP.K,2008,0,0,0
DWDP.K,2009,0,0,0
DWDP.K,2010,0,0,0
DWDP.K,2011,0,0,0
DWDP.K,2012,0,0,0
DWDP.K,2013,0,0,0
DWDP.K,2014,0,0,0
DWDP.K,2015,1,1,1
DWDP.K,2016,1,1,1
JCP,1998,1,1,1
JCP,1999,1,1,1
JCP,2000,1,1,0
JCP,2001,1,1,1
JCP,2002,1,1,1
JCP,2003,1,1,1
JCP,2004,1,1,1
JCP,2005,1,0,0
JCP,2006,0,0,0
JCP,2007,1,1,0
JCP,2008,0,0,0
JCP,2009,0,0,0
JCP,2010,1,0,0
JCP,2011,1,0,0
JCP,2012,0,0,0
JCP,2013,0,0,0
JCP,2014,1,1,1
JCP,2015,0,0,0
JCP,2016,1,0,0
CCL,1998,0,0,0
CCL,1999,1,0,0
CCL,2000,1,1,0
CCL,2001,1,1,0
CCL,2002,1,1,0
CCL,2003,1,1,0
CCL,2004,1,1,0
CCL,2005,0,0,0
CCL,2006,0,0,0
CCL,2007,1,1,0
CCL,2008,1,1,0
CCL,2009,1,0,0
CCL,2010,0,0,0
CCL,2011,0,0,0
CCL,2012,1,0,0
CCL,2013,1,1,0
CCL,2014,1,1,0
CCL,2015,1,0,0
CCL,2016,1,0,0
PG,1998,1,0,0
PG,1999,1,0,0
PG,2000,0,0,0
PG,2001,0,0,0
PG,2002,0,0,0
PG,2003,1,1,1
PG,2004,1,1,1
PG,2005,1,1,1
PG,2006,1,1,1
PG,2007,1,1,1
PG,2008,0,0,0
PG,2009,1,1,0
PG,2010,1,1,0
PG,2011,1,0,0
PG,2012,1,1,0
PG,2013,1,1,1
PG,2014,1,1,1
PG,2015,0,0,0
PG,2016,0,0,0
XPO,1998,0,0,0
XPO,1999,0,0,0
XPO,2000,0,0,0
XPO,2001,1,1,1
XPO,2002,1,0,0
XPO,2003,1,0,0
XPO,2004,0,0,0
XPO,2005,0,0,0
XPO,2006,1,1,1
XPO,2007,1,1,1
XPO,2008,0,0,0
XPO,2009,0,0,0
XPO,2010,1,1,1
XPO,2011,1,0,0
XPO,2012,1,1,0
XPO,2013,1,1,0
XPO,2014,1,0,0
XPO,2015,0,0,0
XPO,2016,0,0,0
CYH,1998,0,0,0
CYH,1999,1,1,0
CYH,2000,1,1,1
CYH,2001,1,0,0
CYH,2002,1,1,0
CYH,2003,1,1,1
CYH,2004,1,1,0
CYH,2005,1,1,0
CYH,2006,1,1,0
CYH,2007,1,1,0
CYH,2008,1,1,0
CYH,2009,1,1,0
CYH,2010,1,1,0
CYH,2011,0,0,0
CYH,2012,0,0,0
CYH,2013,1,1,0
CYH,2014,1,0,0
CYH,2015,1,0,0
CYH,2016,0,0,0
BLMN.O,1998,0,0,0
BLMN.O,1999,0,0,0
BLMN.O,2000,0,0,0
BLMN.O,2001,0,0,0
BLMN.O,2002,0,0,0
BLMN.O,2003,0,0,0
BLMN.O,2004,0,0,0
BLMN.O,2005,0,0,0
BLMN.O,2006,0,0,0
BLMN.O,2007,0,0,0
BLMN.O,2008,0,0,0
BLMN.O,2009,0,0,0
BLMN.O,2010,0,0,0
BLMN.O,2011,0,0,0
BLMN.O,2012,0,0,0
BLMN.O,2013,1,0,0
BLMN.O,2014,1,0,0
BLMN.O,2015,1,1,0
BLMN.O,2016,1,1,0
WHR,1998,1,1,1
WHR,1999,1,1,1
WHR,2000,1,1,1
WHR,2001,1,1,1
WHR,2002,1,1,1
WHR,2003,1,1,1
WHR,2004,1,1,1
WHR,2005,1,1,1
WHR,2006,1,1,1
WHR,2007,1,1,1
WHR,2008,1,1,1
WHR,2009,1,1,1
WHR,2010,1,1,0
WHR,2011,1,1,0
WHR,2012,1,1,1
WHR,2013,1,1,0
WHR,2014,1,1,0
WHR,2015,1,1,0
WHR,2016,1,1,1
MMM,1998,1,1,1
MMM,1999,1,1,0
MMM,2000,1,1,1
MMM,2001,1,1,0
MMM,2002,1,1,1
MMM,2003,1,1,1
MMM,2004,1,1,0
MMM,2005,1,1,0
MMM,2006,1,1,1
MMM,2007,1,1,1
MMM,2008,1,1,1
MMM,2009,1,1,1
MMM,2010,1,1,0
MMM,2011,1,1,1
MMM,2012,1,1,0
MMM,2013,1,1,1
MMM,2014,1,1,1
MMM,2015,1,1,1
MMM,2016,1,1,1
PFE,1998,1,1,1
PFE,1999,1,1,1
PFE,2000,1,1,1
PFE,2001,1,1,1
PFE,2002,1,1,1
PFE,2003,1,1,1
PFE,2004,1,1,1
PFE,2005,1,1,1
PFE,2006,1,1,1
PFE,2007,1,1,1
PFE,2008,1,1,1
PFE,2009,1,1,1
PFE,2010,1,1,1
PFE,2011,1,1,1
PFE,2012,1,1,1
PFE,2013,1,1,1
PFE,2014,1,1,1
PFE,2015,1,1,1
PFE,2016,1,1,1
CNDT.K,1998,0,0,0
CNDT.K,1999,0,0,0
CNDT.K,2000,0,0,0
CNDT.K,2001,0,0,0
CNDT.K,2002,0,0,0
CNDT.K,2003,0,0,0
CNDT.K,2004,0,0,0
CNDT.K,2005,0,0,0
CNDT.K,2006,0,0,0
CNDT.K,2007,0,0,0
CNDT.K,2008,0,0,0
CNDT.K,2009,0,0,0
CNDT.K,2010,0,0,0
CNDT.K,2011,0,0,0
CNDT.K,2012,0,0,0
CNDT.K,2013,0,0,0
CNDT.K,2014,1,0,0
CNDT.K,2015,1,0,0
CNDT.K,2016,0,0,0
UAL,1998,1,0,0
UAL,1999,1,1,1
UAL,2000,1,0,0
UAL,2001,1,1,1
UAL,2002,1,1,1
UAL,2003,1,0,0
UAL,2004,0,0,0
UAL,2005,0,0,0
UAL,2006,1,0,0
UAL,2007,1,1,1
UAL,2008,1,1,0
UAL,2009,1,1,0
UAL,2010,1,0,0
UAL,2011,0,0,0
UAL,2012,0,0,0
UAL,2013,1,0,0
UAL,2014,1,0,0
UAL,2015,0,0,0
UAL,2016,1,1,0
IEP.O,1998,1,1,1
IEP.O,1999,1,1,1
IEP.O,2000,0,0,0
IEP.O,2001,1,1,1
IEP.O,2002,1,1,1
IEP.O,2003,1,1,1
IEP.O,2004,1,1,1
IEP.O,2005,1,1,1
IEP.O,2006,1,1,1
IEP.O,2007,1,1,0
IEP.O,2008,1,1,1
IEP.O,2009,1,1,1
IEP.O,2010,1,1,0
IEP.O,2011,1,1,0
IEP.O,2012,1,1,1
IEP.O,2013,0,0,0
IEP.O,2014,1,0,0
IEP.O,2015,1,1,0
IEP.O,2016,1,0,0
SHLD.O,1998,0,0,0
SHLD.O,1999,1,1,1
SHLD.O,2000,1,1,1
SHLD.O,2001,1,1,1
SHLD.O,2002,1,1,1
SHLD.O,2003,0,0,0
SHLD.O,2004,1,1,0
SHLD.O,2005,1,1,0
SHLD.O,2006,1,1,0
SHLD.O,2007,0,0,0
SHLD.O,2008,0,0,0
SHLD.O,2009,1,1,0
SHLD.O,2010,1,1,1
SHLD.O,2011,0,0,0
SHLD.O,2012,0,0,0
SHLD.O,2013,0,0,0
SHLD.O,2014,1,0,0
SHLD.O,2015,0,0,0
SHLD.O,2016,0,0,0
ACM,1998,0,0,0
ACM,1999,0,0,0
ACM,2000,0,0,0
ACM,2001,0,0,0
ACM,2002,0,0,0
ACM,2003,0,0,0
ACM,2004,0,0,0
ACM,2005,1,1,0
ACM,2006,1,0,0
ACM,2007,1,1,1
ACM,2008,1,1,0
ACM,2009,1,0,0
ACM,2010,1,0,0
ACM,2011,1,0,0
ACM,2012,1,0,0
ACM,2013,1,0,0
ACM,2014,1,0,0
ACM,2015,1,0,0
ACM,2016,0,0,0
DAL,1998,1,1,0
DAL,1999,1,1,0
DAL,2000,1,0,0
DAL,2001,1,1,0
DAL,2002,1,1,1
DAL,2003,1,1,1
DAL,2004,1,1,1
DAL,2005,1,1,1
DAL,2006,1,0,0
DAL,2007,1,0,0
DAL,2008,1,0,0
DAL,2009,1,0,0
DAL,2010,1,0,0
DAL,2011,1,0,0
DAL,2012,1,0,0
DAL,2013,1,0,0
DAL,2014,1,0,0
DAL,2015,0,0,0
DAL,2016,1,1,1
MDLZ.O,1998,1,1,0
MDLZ.O,1999,1,1,1
MDLZ.O,2000,1,1,1
MDLZ.O,2001,1,1,1
MDLZ.O,2002,1,1,1
MDLZ.O,2003,1,1,0
MDLZ.O,2004,1,1,1
MDLZ.O,2005,1,1,0
MDLZ.O,2006,1,1,0
MDLZ.O,2007,1,1,1
MDLZ.O,2008,1,1,1
MDLZ.O,2009,1,1,1
MDLZ.O,2010,1,1,1
MDLZ.O,2011,1,1,1
MDLZ.O,2012,1,1,0
MDLZ.O,2013,1,1,1
MDLZ.O,2014,1,1,1
MDLZ.O,2015,1,1,1
MDLZ.O,2016,1,1,0
ROST.O,1998,0,0,0
ROST.O,1999,0,0,0
ROST.O,2000,1,0,0
ROST.O,2001,1,1,0
ROST.O,2002,1,1,1
ROST.O,2003,1,1,0
ROST.O,2004,1,0,0
ROST.O,2005,1,0,0
ROST.O,2006,0,0,0
ROST.O,2007,0,0,0
ROST.O,2008,0,0,0
ROST.O,2009,0,0,0
ROST.O,2010,0,0,0
ROST.O,2011,0,0,0
ROST.O,2012,0,0,0
ROST.O,2013,0,0,0
ROST.O,2014,1,0,0
ROST.O,2015,0,0,0
ROST.O,2016,0,0,0
JLL,1998,1,1,0
JLL,1999,1,1,1
JLL,2000,1,1,0
JLL,2001,1,1,0
JLL,2002,1,1,0
JLL,2003,1,0,0
JLL,2004,1,1,1
JLL,2005,1,1,0
JLL,2006,0,0,0
JLL,2007,1,0,0
JLL,2008,1,0,0
JLL,2009,1,0,0
JLL,2010,0,0,0
JLL,2011,0,0,0
JLL,2012,1,1,0
JLL,2013,1,1,0
JLL,2014,0,0,0
JLL,2015,1,1,0
JLL,2016,0,0,0
PM,1998,0,0,0
PM,1999,0,0,0
PM,2000,0,0,0
PM,2001,0,0,0
PM,2002,0,0,0
PM,2003,0,0,0
PM,2004,1,1,0
PM,2005,1,1,0
PM,2006,1,1,0
PM,2007,1,1,0
PM,2008,0,0,0
PM,2009,0,0,0
PM,2010,0,0,0
PM,2011,1,0,0
PM,2012,1,0,0
PM,2013,0,0,0
PM,2014,0,0,0
PM,2015,0,0,0
PM,2016,0,0,0
CBRE.K,1998,0,0,0
CBRE.K,1999,0,0,0
CBRE.K,2000,0,0,0
CBRE.K,2001,1,1,0
CBRE.K,2002,1,1,1
CBRE.K,2003,1,1,1
CBRE.K,2004,1,1,1
CBRE.K,2005,1,1,1
CBRE.K,2006,1,1,1
CBRE.K,2007,1,0,0
CBRE.K,2008,1,0,0
CBRE.K,2009,0,0,0
CBRE.K,2010,0,0,0
CBRE.K,2011,0,0,0
CBRE.K,2012,0,0,0
CBRE.K,2013,0,0,0
CBRE.K,2014,1,0,0
CBRE.K,2015,0,0,0
CBRE.K,2016,0,0,0
MCK,1998,1,1,1
MCK,1999,1,1,1
MCK,2000,1,1,1
MCK,2001,1,1,0
MCK,2002,1,1,1
MCK,2003,1,1,1
MCK,2004,1,1,0
MCK,2005,1,1,0
MCK,2006,0,0,0
MCK,2007,0,0,0
MCK,2008,0,0,0
MCK,2009,0,0,0
MCK,2010,0,0,0
MCK,2011,1,1,0
MCK,2012,1,1,0
MCK,2013,1,1,0
MCK,2014,0,0,0
MCK,2015,1,0,0
MCK,2016,0,0,0
OMC,1998,1,1,1
OMC,1999,1,1,1
OMC,2000,1,0,0
OMC,2001,1,0,0
OMC,2002,1,1,1
OMC,2003,1,1,1
OMC,2004,0,0,0
OMC,2005,0,0,0
OMC,2006,1,0,0
OMC,2007,1,0,0
OMC,2008,1,1,1
OMC,2009,0,0,0
OMC,2010,0,0,0
OMC,2011,1,0,0
OMC,2012,0,0,0
OMC,2013,0,0,0
OMC,2014,1,0,0
OMC,2015,1,1,0
OMC,2016,1,1,0
UHS,1998,1,0,0
UHS,1999,1,0,0
UHS,2000,1,1,0
UHS,2001,1,1,0
UHS,2002,1,0,0
UHS,2003,1,1,1
UHS,2004,1,1,1
UHS,2005,0,0,0
UHS,2006,1,1,0
UHS,2007,1,1,1
UHS,2008,1,1,1
UHS,2009,1,1,0
UHS,2010,1,1,0
UHS,2011,1,1,0
UHS,2012,1,1,0
UHS,2013,1,1,0
UHS,2014,1,1,0
UHS,2015,1,1,0
UHS,2016,1,1,0
EMR,1998,0,0,0
EMR,1999,1,1,0
EMR,2000,1,1,0
EMR,2001,1,1,0
EMR,2002,0,0,0
EMR,2003,0,0,0
EMR,2004,1,0,0
EMR,2005,1,1,0
EMR,2006,1,1,0
EMR,2007,1,1,0
EMR,2008,1,1,0
EMR,2009,0,0,0
EMR,2010,0,0,0
EMR,2011,0,0,0
EMR,2012,0,0,0
EMR,2013,1,1,1
EMR,2014,1,1,1
EMR,2015,1,0,0
EMR,2016,0,0,0
JWN,1998,1,1,0
JWN,1999,1,1,0
JWN,2000,1,1,0
JWN,2001,1,1,0
JWN,2002,1,1,1
JWN,2003,1,1,0
JWN,2004,0,0,0
JWN,2005,0,0,0
JWN,2006,1,1,0
JWN,2007,1,1,1
JWN,2008,1,0,0
JWN,2009,0,0,0
JWN,2010,1,0,0
JWN,2011,1,1,0
JWN,2012,1,1,0
JWN,2013,0,0,0
JWN,2014,0,0,0
JWN,2015,1,1,0
JWN,2016,0,0,0
DVA,1998,1,1,1
DVA,1999,1,1,0
DVA,2000,1,1,0
DVA,2001,1,1,0
DVA,2002,1,0,0
DVA,2003,1,1,0
DVA,2004,1,1,1
DVA,2005,0,0,0
DVA,2006,0,0,0
DVA,2007,1,1,1
DVA,2008,1,1,1
DVA,2009,1,1,0
DVA,2010,1,1,0
DVA,2011,1,1,0
DVA,2012,1,0,0
DVA,2013,0,0,0
DVA,2014,1,0,0
DVA,2015,0,0,0
DVA,2016,1,1,1
NKE,1998,1,1,0
NKE,1999,1,1,1
NKE,2000,0,0,0
NKE,2001,1,1,0
NKE,2002,1,1,0
NKE,2003,1,1,0
NKE,2004,1,0,0
NKE,2005,1,0,0
NKE,2006,0,0,0
NKE,2007,0,0,0
NKE,2008,0,0,0
NKE,2009,0,0,0
NKE,2010,1,1,0
NKE,2011,1,1,0
NKE,2012,1,1,0
NKE,2013,1,1,0
NKE,2014,1,0,0
NKE,2015,1,1,1
NKE,2016,1,1,1
CBRL.O,1998,1,1,0
CBRL.O,1999,0,0,0
CBRL.O,2000,1,1,0
CBRL.O,2001,1,1,0
CBRL.O,2002,1,1,0
CBRL.O,2003,1,1,0
CBRL.O,2004,1,1,1
CBRL.O,2005,1,1,1
CBRL.O,2006,0,0,0
CBRL.O,2007,0,0,0
CBRL.O,2008,0,0,0
CBRL.O,2009,0,0,0
CBRL.O,2010,0,0,0
CBRL.O,2011,1,0,0
CBRL.O,2012,1,0,0
CBRL.O,2013,0,0,0
CBRL.O,2014,0,0,0
CBRL.O,2015,0,0,0
CBRL.O,2016,0,0,0
CSCO.O,1998,1,1,0
CSCO.O,1999,0,0,0
CSCO.O,2000,1,0,0
CSCO.O,2001,0,0,0
CSCO.O,2002,1,1,0
CSCO.O,2003,1,1,0
CSCO.O,2004,1,0,0
CSCO.O,2005,0,0,0
CSCO.O,2006,1,0,0
CSCO.O,2007,1,0,0
CSCO.O,2008,1,0,0
CSCO.O,2009,1,0,0
CSCO.O,2010,0,0,0
CSCO.O,2011,0,0,0
CSCO.O,2012,1,0,0
CSCO.O,2013,1,0,0
CSCO.O,2014,1,0,0
CSCO.O,2015,0,0,0
CSCO.O,2016,0,0,0
USB,1998,1,1,1
USB,1999,1,1,1
USB,2000,1,1,1
USB,2001,1,1,1
USB,2002,1,1,0
USB,2003,1,0,0
USB,2004,1,1,0
USB,2005,1,1,0
USB,2006,1,1,0
USB,2007,1,1,1
USB,2008,1,0,0
USB,2009,0,0,0
USB,2010,0,0,0
USB,2011,0,0,0
USB,2012,0,0,0
USB,2013,0,0,0
USB,2014,0,0,0
USB,2015,0,0,0
USB,2016,0,0,0
NOC,1998,1,1,1
NOC,1999,1,1,1
NOC,2000,1,1,1
NOC,2001,1,1,1
NOC,2002,1,1,1
NOC,2003,1,1,1
NOC,2004,1,1,0
NOC,2005,1,1,0
NOC,2006,1,1,1
NOC,2007,1,1,1
NOC,2008,1,1,1
NOC,2009,1,1,1
NOC,2010,1,1,1
NOC,2011,1,1,1
NOC,2012,1,1,1
NOC,2013,1,1,1
NOC,2014,1,1,1
NOC,2015,1,1,1
NOC,2016,1,1,1
TMO,1998,1,1,1
TMO,1999,1,1,1
TMO,2000,1,1,1
TMO,2001,1,1,1
TMO,2002,1,1,1
TMO,2003,1,1,1
TMO,2004,1,1,0
TMO,2005,1,1,1
TMO,2006,1,1,0
TMO,2007,1,1,0
TMO,2008,1,1,0
TMO,2009,1,1,0
TMO,2010,1,1,0
TMO,2011,1,1,0
TMO,2012,1,1,1
TMO,2013,1,1,1
TMO,2014,1,1,0
TMO,2015,1,1,0
TMO,2016,1,1,1
APH,1998,0,0,0
APH,1999,0,0,0
APH,2000,0,0,0
APH,2001,1,0,0
APH,2002,1,1,1
APH,2003,1,1,1
APH,2004,1,0,0
APH,2005,1,0,0
APH,2006,1,0,0
APH,2007,1,0,0
APH,2008,1,0,0
APH,2009,0,0,0
APH,2010,0,0,0
APH,2011,0,0,0
APH,2012,0,0,0
APH,2013,1,0,0
APH,2014,1,0,0
APH,2015,0,0,0
APH,2016,0,0,0
XOM,1998,1,1,1
XOM,1999,1,1,1
XOM,2000,1,1,1
XOM,2001,1,1,0
XOM,2002,1,1,1
XOM,2003,1,1,1
XOM,2004,1,1,1
XOM,2005,1,1,0
XOM,2006,1,1,1
XOM,2007,1,1,1
XOM,2008,1,1,1
XOM,2009,1,1,1
XOM,2010,1,1,1
XOM,2011,1,1,1
XOM,2012,1,1,1
XOM,2013,1,1,1
XOM,2014,1,1,1
XOM,2015,1,1,1
XOM,2016,1,1,1
MRK,1998,1,1,1
MRK,1999,1,1,1
MRK,2000,1,1,1
MRK,2001,1,1,1
MRK,2002,1,1,1
MRK,2003,1,1,1
MRK,2004,1,1,0
MRK,2005,1,1,0
MRK,2006,1,1,1
MRK,2007,1,1,0
MRK,2008,1,1,1
MRK,2009,1,1,1
MRK,2010,1,1,0
MRK,2011,1,1,0
MRK,2012,1,1,1
MRK,2013,1,1,0
MRK,2014,1,1,1
MRK,2015,1,1,1
MRK,2016,1,1,1
CMG,1998,0,0,0
CMG,1999,0,0,0
CMG,2000,0,0,0
CMG,2001,0,0,0
CMG,2002,0,0,0
CMG,2003,0,0,0
CMG,2004,0,0,0
CMG,2005,0,0,0
CMG,2006,0,0,0
CMG,2007,0,0,0
CMG,2008,0,0,0
CMG,2009,0,0,0
CMG,2010,0,0,0
CMG,2011,0,0,0
CMG,2012,0,0,0
CMG,2013,0,0,0
CMG,2014,1,0,0
CMG,2015,0,0,0
CMG,2016,0,0,0
GEN,1998,0,0,0
GEN,1999,0,0,0
GEN,2000,0,0,0
GEN,2001,0,0,0
GEN,2002,0,0,0
GEN,2003,0,0,0
GEN,2004,0,0,0
GEN,2005,0,0,0
GEN,2006,1,1,1
GEN,2007,1,1,1
GEN,2008,1,1,1
GEN,2009,1,1,0
GEN,2010,1,1,1
GEN,2011,1,1,0
GEN,2012,1,1,0
GEN,2013,1,1,1
GEN,2014,1,1,1
GEN,2015,1,0,0
GEN,2016,0,0,0
WDC.O,1998,1,1,0
WDC.O,1999,1,1,0
WDC.O,2000,1,1,0
WDC.O,2001,1,1,0
WDC.O,2002,1,1,1
WDC.O,2003,1,1,0
WDC.O,2004,1,1,1
WDC.O,2005,1,1,1
WDC.O,2006,1,1,0
WDC.O,2007,1,0,0
WDC.O,2008,0,0,0
WDC.O,2009,0,0,0
WDC.O,2010,0,0,0
WDC.O,2011,0,0,0
WDC.O,2012,0,0,0
WDC.O,2013,0,0,0
WDC.O,2014,1,0,0
WDC.O,2015,0,0,0
WDC.O,2016,0,0,0
HBI,1998,0,0,0
HBI,1999,0,0,0
HBI,2000,0,0,0
HBI,2001,0,0,0
HBI,2002,0,0,0
HBI,2003,0,0,0
HBI,2004,0,0,0
HBI,2005,1,0,0
HBI,2006,0,0,0
HBI,2007,0,0,0
HBI,2008,1,0,0
HBI,2009,0,0,0
HBI,2010,1,1,0
HBI,2011,1,1,0
HBI,2012,1,1,0
HBI,2013,0,0,0
HBI,2014,1,0,0
HBI,2015,1,0,0
HBI,2016,1,0,0
DHR,1998,1,1,1
DHR,1999,1,1,1
DHR,2000,1,1,1
DHR,2001,1,1,1
DHR,2002,1,1,1
DHR,2003,1,1,1
DHR,2004,1,1,1
DHR,2005,1,1,1
DHR,2006,1,1,1
DHR,2007,1,1,1
DHR,2008,1,1,1
DHR,2009,1,1,1
DHR,2010,1,1,1
DHR,2011,1,1,1
DHR,2012,1,1,1
DHR,2013,1,1,1
DHR,2014,1,1,1
DHR,2015,1,1,0
DHR,2016,1,1,1
SYY,1998,0,0,0
SYY,1999,0,0,0
SYY,2000,1,1,0
SYY,2001,1,0,0
SYY,2002,0,0,0
SYY,2003,1,1,0
SYY,2004,1,1,0
SYY,2005,1,1,0
SYY,2006,1,0,0
SYY,2007,1,1,0
SYY,2008,1,1,0
SYY,2009,1,0,0
SYY,2010,1,0,0
SYY,2011,1,0,0
SYY,2012,1,0,0
SYY,2013,1,0,0
SYY,2014,0,0,0
SYY,2015,1,1,0
SYY,2016,1,1,0
HPE,1998,0,0,0
HPE,1999,0,0,0
HPE,2000,0,0,0
HPE,2001,0,0,0
HPE,2002,0,0,0
HPE,2003,0,0,0
HPE,2004,0,0,0
HPE,2005,0,0,0
HPE,2006,0,0,0
HPE,2007,0,0,0
HPE,2008,0,0,0
HPE,2009,0,0,0
HPE,2010,0,0,0
HPE,2011,0,0,0
HPE,2012,0,0,0
HPE,2013,0,0,0
HPE,2014,1,1,1
HPE,2015,1,1,1
HPE,2016,1,0,0
RCL,1998,1,1,1
RCL,1999,1,1,1
RCL,2000,1,1,1
RCL,2001,1,1,1
RCL,2002,1,1,1
RCL,2003,1,1,1
RCL,2004,1,1,1
RCL,2005,1,1,1
RCL,2006,1,1,1
RCL,2007,1,1,1
RCL,2008,1,1,1
RCL,2009,1,1,1
RCL,2010,1,1,1
RCL,2011,1,1,0
RCL,2012,1,1,1
RCL,2013,1,1,1
RCL,2014,1,1,0
RCL,2015,1,1,1
RCL,2016,1,1,1
CZR.O,1998,1,1,0
CZR.O,1999,1,1,0
CZR.O,2000,1,1,0
CZR.O,2001,1,1,1
CZR.O,2002,1,1,0
CZR.O,2003,1,1,1
CZR.O,2004,1,1,1
CZR.O,2005,1,1,0
CZR.O,2006,0,0,0
CZR.O,2007,1,0,0
CZR.O,2008,1,0,0
CZR.O,2009,0,0,0
CZR.O,2010,1,1,0
CZR.O,2011,1,1,1
CZR.O,2012,1,1,0
CZR.O,2013,1,1,0
CZR.O,2014,1,1,1
CZR.O,2015,1,1,1
CZR.O,2016,1,1,1
BBBY.O,1998,1,1,1
BBBY.O,1999,1,1,0
BBBY.O,2000,0,0,0
BBBY.O,2001,0,0,0
BBBY.O,2002,0,0,0
BBBY.O,2003,1,1,0
